,type,id,tags,intraHash,label,user,description,date,changeDate,count,url,interHash,pub-type,booktitle,publisher,address,year,author,authors,editor,editors,pages,note,abstract,isbn,language,bibtexKey,journal,issn,doi,price,series,volume,file,number,ee,eventtitle,refid,groups,intrahash,timestamp,username,search_string,pmid,poster,shorttitle,urldate,references,ean,asin,dewey,venue,priority,citeulike-article-id,issue,keyword,affiliation,owner,lccn,bdsk-url-1,bdsk-url-2,date-modified,topic,paperid,eventdate,urllink,dataset,source,document_type,copyright,video,numpages,articleno,location,eprint,posted-at,organisation,size,notes,acmid,date-added,archiveprefix,primaryclass,article-number,mendeley-tags,subtitle,pagetotal,ppn_gvk,citeulike-linkout-1,citeulike-linkout-0,session,urn,issue_date,dnbtitleid,keywords,pst,jt,edat,mhda,mh,jid,crdt,dcom,da,so,bdsk-file-1,stat,au,sb,pt,pl,own,gr,project,citeulike-linkout-2,citeulike-linkout-3,opac,status,oai-id,oai-set,unit,details,documenturl,review,journaltitle,area,projects,pdf
1065,Publication,https://www.bibsonomy.org/bibtex/2521f54610716ad26b24134c9fafa1c95/dblp,['dblp'],521f54610716ad26b24134c9fafa1c95,Camera-based interactions for augmented reality.,dblp,,2018-11-06 00:00:00,2018-11-07 15:24:52,1,http://dblp.uni-trier.de/db/conf/ACMace/ace2009.html#HarviainenKW09,e0329019b26533dadd2d5aa375ea680b,inproceedings,Advances in Computer Entertainment Technology,ACM,,2009,"['Tatu Harviainen', 'Otto Korkalo', 'Charles Woodward']","[{'first': 'Tatu', 'last': 'Harviainen'}, {'first': 'Otto', 'last': 'Korkalo'}, {'first': 'Charles', 'last': 'Woodward'}]",,,307-310,,,978-1-60558-864-3,,conf/ACMace/HarviainenKW09,,,,,ACM International Conference Proceeding Series,422,,,https://doi.org/10.1145/1690388.1690444,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,Publication,https://www.bibsonomy.org/bibtex/24bbb43894613613619b2c5b44878539c/dblp,['dblp'],4bbb43894613613619b2c5b44878539c,Supporting Augmented Reality: Looking Beyond Performance.,dblp,,2018-11-21 00:00:00,2018-11-22 11:48:36,1,http://dblp.uni-trier.de/db/conf/sigcomm/vrarn2018.html#SohB018,1ca3db075bd41dd3a2ed18c8f5d766b1,inproceedings,VR/AR Network@SIGCOMM,ACM,,2018,"['Lemuel Soh', 'Jeff Burke', 'Lixia Zhang']","[{'first': 'Lemuel', 'last': 'Soh'}, {'first': 'Jeff', 'last': 'Burke'}, {'first': 'Lixia', 'last': 'Zhang'}]","['Richard Li', 'Yong Liu']","[{'first': 'Richard', 'last': 'Li'}, {'first': 'Yong', 'last': 'Liu'}]",7-12,,,,,conf/sigcomm/SohB018,,,,,,,,,https://doi.org/10.1145/3229625.3229627,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,Publication,https://www.bibsonomy.org/bibtex/25170d8fe13be4afb9dddf350c97a306d/dblp,['dblp'],5170d8fe13be4afb9dddf350c97a306d,Augmented Reality for Industrial Building Acceptance.,dblp,,2019-02-15 00:00:00,2019-02-19 11:46:30,1,http://dblp.uni-trier.de/db/conf/vr/vr2008.html#SchoenfelderS08,1fd8fb62a4773ddf0248dea57f7d9367,inproceedings,VR,IEEE Computer Society,,2008,"['Ralph Schoenfelder', 'Dieter Schmalstieg']","[{'first': 'Ralph', 'last': 'Schoenfelder'}, {'first': 'Dieter', 'last': 'Schmalstieg'}]",,,83-90,,,978-1-4244-1971-5,,conf/vr/SchoenfelderS08,,,,,,,,,http://doi.ieeecomputersociety.org/10.1109/VR.2008.4480755,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,Publication,https://www.bibsonomy.org/bibtex/246a1c113b6b725e08113c7343d83765d/dblp,['dblp'],46a1c113b6b725e08113c7343d83765d,A Pervasive Augmented Reality Serious Game.,dblp,,2019-10-19 00:00:00,2019-10-22 15:58:59,1,http://dblp.uni-trier.de/db/conf/vsgames/vsgames2009.html#LiarokapisMMRF09,b915877a6543da04088de86e8aac8eb6,inproceedings,VS-GAMES,IEEE Computer Society,,2009,"['Fotis Liarokapis', 'Louis Macan', 'Garry Malone', 'Genaro Rebolledo-Mendez', 'Sara de Freitas']","[{'first': 'Fotis', 'last': 'Liarokapis'}, {'first': 'Louis', 'last': 'Macan'}, {'first': 'Garry', 'last': 'Malone'}, {'first': 'Genaro', 'last': 'Rebolledo-Mendez'}, {'first': 'Sara', 'last': 'de Freitas'}]","['Genaro Rebolledo-Mendez', 'Fotis Liarokapis', 'Sara de Freitas']","[{'first': 'Genaro', 'last': 'Rebolledo-Mendez'}, {'first': 'Fotis', 'last': 'Liarokapis'}, {'first': 'Sara', 'last': 'de Freitas'}]",148-155,,,978-0-7695-3588-3,,conf/vsgames/LiarokapisMMRF09,,,,,,,,,http://doi.ieeecomputersociety.org/10.1109/VS-GAMES.2009.40,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,Publication,https://www.bibsonomy.org/bibtex/274101cd0658d6c0da06d7ea707b1eaa3/dblp,['dblp'],74101cd0658d6c0da06d7ea707b1eaa3,Adding augmented reality to laboratory experimentation.,dblp,,2019-10-25 00:00:00,2019-10-26 11:39:03,1,http://dblp.uni-trier.de/db/conf/expat/expat2017.html#RodriguesAAR17,96687025c5a70a32797c47039cb3a985,inproceedings,exp.at,IEEE,,2017,"['José Rodrigues', 'Tiago Faustino Andrade', 'Paulo Abreu', 'Maria Teresa Restivo']","[{'first': 'José', 'last': 'Rodrigues'}, {'first': 'Tiago Faustino', 'last': 'Andrade'}, {'first': 'Paulo', 'last': 'Abreu'}, {'first': 'Maria Teresa', 'last': 'Restivo'}]",,,135-136,,,978-1-5386-0810-4,,conf/expat/RodriguesAAR17,,,,,,,,,https://doi.org/10.1109/EXPAT.2017.7984401,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,Publication,https://www.bibsonomy.org/bibtex/2690e0bdc2d71a398cfb73882fabc2f84/dblp,['dblp'],690e0bdc2d71a398cfb73882fabc2f84,A video-based augmented reality system.,dblp,,2019-12-05 00:00:00,2019-12-06 11:40:58,1,http://dblp.uni-trier.de/db/conf/isce/isce2013.html#MotokurumadaOY13,845e4aa4f3edc62711eec9d2321d939a,inproceedings,ISCE,IEEE,,2013,"['Masataka Motokurumada', 'Masaya Ohta', 'Katsumi Yamashita']","[{'first': 'Masataka', 'last': 'Motokurumada'}, {'first': 'Masaya', 'last': 'Ohta'}, {'first': 'Katsumi', 'last': 'Yamashita'}]",,,213-214,,,978-1-4673-6198-9,,conf/isce/MotokurumadaOY13,,,,,,,,,https://doi.org/10.1109/ISCE.2013.6570191,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,Publication,https://www.bibsonomy.org/bibtex/24568be725c469f309d463d45a2d77d32/dblp,['dblp'],4568be725c469f309d463d45a2d77d32,Video augmented reality with robust tracking.,dblp,,2019-10-17 00:00:00,2019-10-18 11:40:36,1,http://dblp.uni-trier.de/db/conf/siggraph/siggraph2006posters.html#BirkbeckCB06,a65c0df67b546ff1fbfeb4ce1b6b83c4,inproceedings,SIGGRAPH Research Posters,ACM,,2006,"['Neil Birkbeck', 'Irene Cheng', 'Anup Basu']","[{'first': 'Neil', 'last': 'Birkbeck'}, {'first': 'Irene', 'last': 'Cheng'}, {'first': 'Anup', 'last': 'Basu'}]","['John W. Finnegan', 'Mike McGrath']","[{'first': 'John W.', 'last': 'Finnegan'}, {'first': 'Mike', 'last': 'McGrath'}]",149,,,,,conf/siggraph/BirkbeckCB06,,,,,,,,,https://doi.org/10.1145/1179622.1179795,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,Publication,https://www.bibsonomy.org/bibtex/2b38ccb0bceef820cb3b241ce9ce6f3b0/dblp,['dblp'],b38ccb0bceef820cb3b241ce9ce6f3b0,Geomorphology Classroom Practices Using Augmented Reality.,dblp,,2019-10-19 00:00:00,2019-10-22 14:08:57,1,http://dblp.uni-trier.de/db/conf/hci/hci2017-8.html#KawamotoM17,1c6bc414da749b0029512c97ec89bcc0,inproceedings,HCI (8),Springer,,2017,"['André Luiz Satoshi Kawamoto', 'Maristela Denise Moresco Mezzomo']","[{'first': 'André Luiz Satoshi', 'last': 'Kawamoto'}, {'first': 'Maristela Denise Moresco', 'last': 'Mezzomo'}]","['Margherita Antona', 'Constantine Stephanidis']","[{'first': 'Margherita', 'last': 'Antona'}, {'first': 'Constantine', 'last': 'Stephanidis'}]",155-166,,,978-3-319-58703-5,,conf/hci/KawamotoM17,,,,,Lecture Notes in Computer Science,10278,,,https://doi.org/10.1007/978-3-319-58703-5_12,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,Publication,https://www.bibsonomy.org/bibtex/292c55ea6a9526386fd25d34741cf3de7/dblp,['dblp'],92c55ea6a9526386fd25d34741cf3de7,SculptAR: An augmented reality interaction system.,dblp,,2019-10-19 00:00:00,2019-10-22 13:48:29,1,http://dblp.uni-trier.de/db/conf/3dui/3dui2017.html#SangalliOSP17,d1c72eff7a14df2abc03b1affa1aedc1,inproceedings,3DUI,IEEE Computer Society,,2017,"['Vicenzo Abichequer Sangalli', 'Thomas Volpato de Oliveira', 'Leonardo Pavanatto Soares', 'Márcio Sarroglia Pinho']","[{'first': 'Vicenzo Abichequer', 'last': 'Sangalli'}, {'first': 'Thomas Volpato', 'last': 'de Oliveira'}, {'first': 'Leonardo Pavanatto', 'last': 'Soares'}, {'first': 'Márcio Sarroglia', 'last': 'Pinho'}]","['Maud Marchal', 'Robert J. Teather', 'Bruce H. Thomas']","[{'first': 'Maud', 'last': 'Marchal'}, {'first': 'Robert J.', 'last': 'Teather'}, {'first': 'Bruce H.', 'last': 'Thomas'}]",260-261,,,978-1-5090-6716-9,,conf/3dui/SangalliOSP17,,,,,,,,,http://doi.ieeecomputersociety.org/10.1109/3DUI.2017.7893371,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,Publication,https://www.bibsonomy.org/bibtex/2a963e457842c195e24047efd6db5a5d1/dblp,['dblp'],a963e457842c195e24047efd6db5a5d1,H Space: Interactive Augmented Reality Art.,dblp,,2020-02-07 00:00:00,2020-02-08 11:41:08,1,http://dblp.uni-trier.de/db/conf/tei/tei2020.html#EdmondsHJT20,28d4d8f6bfe35711310f53f10d3581a9,inproceedings,Tangible and Embedded Interaction,ACM,,2020,"['Ernest A. Edmonds', 'Damian Hills', 'Yi Ji', 'Xin Tong']","[{'first': 'Ernest A.', 'last': 'Edmonds'}, {'first': 'Damian', 'last': 'Hills'}, {'first': 'Yi', 'last': 'Ji'}, {'first': 'Xin', 'last': 'Tong'}]","['Elise van den Hoven', 'Lian Loke', 'Orit Shaer', 'Jelle van Dijk', 'Andrew L. Kun']","[{'first': 'Elise', 'last': 'van den Hoven'}, {'first': 'Lian', 'last': 'Loke'}, {'first': 'Orit', 'last': 'Shaer'}, {'first': 'Jelle', 'last': 'van Dijk'}, {'first': 'Andrew L.', 'last': 'Kun'}]",683-688,,,978-1-4503-6107-1,,conf/tei/EdmondsHJT20,,,,,,,,,https://doi.org/10.1145/3374920.3375291,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,Publication,https://www.bibsonomy.org/bibtex/2d43b7cb0ed04df4015521d8b31dfc8bf/dblp,['dblp'],d43b7cb0ed04df4015521d8b31dfc8bf,Augmented reality for cultural heritage education.,dblp,,2020-02-04 00:00:00,2020-02-05 11:45:08,1,http://dblp.uni-trier.de/db/conf/icce-berlin/icce-berlin2019.html#PerraGL0UG19,4cc0fa7c1ba3fa4c602aafd673bb2546,inproceedings,ICCE-Berlin,IEEE,,2019,"['Cristian Perra', 'Elisavet Grigoriou', 'Antonio Liotta', 'Wei Song', 'Claudio Usai', 'Daniele D. Giusto']","[{'first': 'Cristian', 'last': 'Perra'}, {'first': 'Elisavet', 'last': 'Grigoriou'}, {'first': 'Antonio', 'last': 'Liotta'}, {'first': 'Wei', 'last': 'Song'}, {'first': 'Claudio', 'last': 'Usai'}, {'first': 'Daniele D.', 'last': 'Giusto'}]",,,333-336,,,978-1-7281-2745-3,,conf/icce-berlin/PerraGL0UG19,,,,,,,,,https://doi.org/10.1109/ICCE-Berlin47944.2019.8966211,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,Publication,https://www.bibsonomy.org/bibtex/2b01ef9bf9c08f0799cb93e9574067323/dblp,['dblp'],b01ef9bf9c08f0799cb93e9574067323,Handheld Augmented Reality involving gravity measurements.,dblp,,2020-02-19 00:00:00,2020-02-20 11:48:52,1,http://dblp.uni-trier.de/db/journals/cg/cg36.html#KurzH12,bdea93a721a8d3e70d2b24f04d8f9180,article,,,,2012,"['Daniel Kurz', 'Selim Ben Himane']","[{'first': 'Daniel', 'last': 'Kurz'}, {'first': 'Selim Ben', 'last': 'Himane'}]",,,866-883,,,,,journals/cg/KurzH12,Comput. Graph.,,,,,36,,7,https://doi.org/10.1016/j.cag.2012.03.038,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,Publication,https://www.bibsonomy.org/bibtex/250541bc22685f257931ee006c8663548/dblp,['dblp'],50541bc22685f257931ee006c8663548,Accurate overlaying for mobile augmented reality.,dblp,,2020-02-19 00:00:00,2020-02-20 11:50:04,1,http://dblp.uni-trier.de/db/journals/cg/cg23.html#PasmanSLJ99,c8e98f9738e60b689027d4d296465a75,article,,,,1999,"['Wouter Pasman', 'Arjen van der Schaaf', 'Reginald L. Lagendijk', 'Frederik W. Jansen']","[{'first': 'Wouter', 'last': 'Pasman'}, {'first': 'Arjen', 'last': 'van der Schaaf'}, {'first': 'Reginald L.', 'last': 'Lagendijk'}, {'first': 'Frederik W.', 'last': 'Jansen'}]",,,875-881,,,,,journals/cg/PasmanSLJ99,Comput. Graph.,,,,,23,,6,https://doi.org/10.1016/S0097-8493(99)00118-1,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,Publication,https://www.bibsonomy.org/bibtex/245fa826813ae460382f5871d0d6ad9ff/dblp,['dblp'],45fa826813ae460382f5871d0d6ad9ff,Parasitic tracking for ubiquitous augmented reality.,dblp,,2020-02-12 00:00:00,2020-02-13 11:48:24,2,,7f05d5f21d04de3b83dbdc8c934c779a,phdthesis,,,,2011,['Manuel J. Huber'],"[{'first': 'Manuel J.', 'last': 'Huber'}]",,,1-188,,,,,phd/dnb/Huber11,,,,,,,,,http://d-nb.info/1032690127,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,Publication,https://www.bibsonomy.org/bibtex/2186b2d00bf3686a6504643e989a9863a/dblp,['dblp'],186b2d00bf3686a6504643e989a9863a,Remote Collaboration Using Augmented Reality Videoconferencing.,dblp,dblp,2005-02-21,2008-04-19 11:36:53,1,http://dblp.uni-trier.de/db/conf/graphicsinterface/graphicsinterface2004.html#BarakonyiFS04,d69728ba3d5ad618a0bf7b1dd08c7775,inproceedings,Graphics Interface,Canadian Human-Computer Communications Society,,2004,"['István Barakonyi', 'Tamer Fahmy', 'Dieter Schmalstieg']","[{'first': 'István', 'last': 'Barakonyi'}, {'first': 'Tamer', 'last': 'Fahmy'}, {'first': 'Dieter', 'last': 'Schmalstieg'}]","['Wolfgang Heidrich', 'Ravin Balakrishnan']","[{'first': 'Wolfgang', 'last': 'Heidrich'}, {'first': 'Ravin', 'last': 'Balakrishnan'}]",89-96,,,1-56881-227-2,,conf/graphicsinterface/BarakonyiFS04,,,,,ACM International Conference Proceeding Series,62,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,Publication,https://www.bibsonomy.org/bibtex/234c8111ac2196a0c97c11e69ee1e7989/dblp,['dblp'],34c8111ac2196a0c97c11e69ee1e7989,Stereoscopic augmented reality for operating microscopes.,dblp,,2004-12-22 00:00:00,2018-06-21 11:43:51,1,http://dblp.uni-trier.de/db/conf/cars/cars2003.html#AschkeWRWK03,0c374bbcbd727e1fc7fa16a7c0b64bf5,inproceedings,CARS,Elsevier,,2003,"['Michael Aschke', 'Christian Rainer Wirtz', 'Jörg Raczkowsky', 'Heinz Wörn', 'Stefan Kunze']","[{'first': 'Michael', 'last': 'Aschke'}, {'first': 'Christian Rainer', 'last': 'Wirtz'}, {'first': 'Jörg', 'last': 'Raczkowsky'}, {'first': 'Heinz', 'last': 'Wörn'}, {'first': 'Stefan', 'last': 'Kunze'}]","['Heinz U. Lemke', 'Michael W. Vannier', 'Kiyonari Inamura', 'Allan G. Farman', 'Kunio Doi', 'Johan H. C. Reiber']","[{'first': 'Heinz U.', 'last': 'Lemke'}, {'first': 'Michael W.', 'last': 'Vannier'}, {'first': 'Kiyonari', 'last': 'Inamura'}, {'first': 'Allan G.', 'last': 'Farman'}, {'first': 'Kunio', 'last': 'Doi'}, {'first': 'Johan H. C.', 'last': 'Reiber'}]",408-413,,,0-444-51387-6,,conf/cars/AschkeWRWK03,,,,,International Congress Series,1256,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,Publication,https://www.bibsonomy.org/bibtex/2099d55c4dc0468b98ddc609866dc5b62/dblp,['dblp'],099d55c4dc0468b98ddc609866dc5b62,Augmented Reality - Vom Spielzeug zum Arbeitswerkzeug.,dblp,,2018-08-01 00:00:00,2018-08-02 11:41:09,1,http://dblp.uni-trier.de/db/conf/mc/up2014.html#KrugmannGW14,54e76e0a71490dadf099ac36a687befe,inproceedings,Usability Professionals,German UPA e.V.,,2014,"['Martina Krugmann', 'Jan Groenefeld', 'Stephan Willmann']","[{'first': 'Martina', 'last': 'Krugmann'}, {'first': 'Jan', 'last': 'Groenefeld'}, {'first': 'Stephan', 'last': 'Willmann'}]",,,,,,,,conf/mc/KrugmannGW14,,,,,,,,,https://dl.gi.de/20.500.12116/5402,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,Publication,https://www.bibsonomy.org/bibtex/26033f842cc7cb5e968c13735ab3a06ef/dblp,['dblp'],6033f842cc7cb5e968c13735ab3a06ef,Augmented Reality Applications to Structural Monitoring.,dblp,,2017-05-23 00:00:00,2019-05-15 19:43:54,1,http://dblp.uni-trier.de/db/conf/seaai/seaai1998.html#StalkerS98a,944384a99ce065326380a8f9f7d0b054,inproceedings,AI in Structural Engineering,Springer,,1998,"['Ruth Stalker', 'Ian E. Smith']","[{'first': 'Ruth', 'last': 'Stalker'}, {'first': 'Ian E.', 'last': 'Smith'}]",['Ian Smith'],"[{'first': 'Ian', 'last': 'Smith'}]",479-483,,,3-540-64806-2,,conf/seaai/StalkerS98a,,,,,Lecture Notes in Computer Science,1454,,,https://doi.org/10.1007/BFb0030478,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,Publication,https://www.bibsonomy.org/bibtex/2f2ad95b5306012f43172e3b605034117/dblp,['dblp'],f2ad95b5306012f43172e3b605034117,VirtualTable: a projection augmented reality game.,dblp,,2019-06-02 00:00:00,2019-06-04 13:44:36,1,http://dblp.uni-trier.de/db/conf/siggraph/siggraph2015asiaposters.html#CorsoOSWJPENFEK15,acc064b9ec234d84ff9219b91b02b355,inproceedings,SIGGRAPH Asia Posters,ACM,,2015,"['Alessandro Dal Corso', 'Mikkel Damgaard Olsen', 'Kim Steenstrup Steenstrup', 'Jakob Wilm', 'S. Jensen', 'Rasmus R. Paulsen', 'Eyþór Rúnar Eiríksson', 'Jannik Boll Nielsen', 'Jeppe Revall Frisvad', 'Gudmundur Einarsson', 'Hans Martin Kjer']","[{'first': 'Alessandro Dal', 'last': 'Corso'}, {'first': 'Mikkel Damgaard', 'last': 'Olsen'}, {'first': 'Kim Steenstrup', 'last': 'Steenstrup'}, {'first': 'Jakob', 'last': 'Wilm'}, {'first': 'S.', 'last': 'Jensen'}, {'first': 'Rasmus R.', 'last': 'Paulsen'}, {'first': 'Eyþór Rúnar', 'last': 'Eiríksson'}, {'first': 'Jannik Boll', 'last': 'Nielsen'}, {'first': 'Jeppe Revall', 'last': 'Frisvad'}, {'first': 'Gudmundur', 'last': 'Einarsson'}, {'first': 'Hans Martin', 'last': 'Kjer'}]",,,40:1,,,978-1-4503-3926-1,,conf/siggraph/CorsoOSWJPENFEK15,,,,,,,,,https://www.wikidata.org/entity/Q61628344,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,Publication,https://www.bibsonomy.org/bibtex/27a2f49d52267cef400dcf009410072f0/dblp,['dblp'],7a2f49d52267cef400dcf009410072f0,Augmented Reality Workshops for Art Students.,dblp,,2019-09-16 00:00:00,2019-09-17 13:17:15,1,http://dblp.uni-trier.de/db/conf/hci/hci2014-17.html#WichrowskiSW14,f2266ec8e96ed0610da22782e569d12f,inproceedings,HCI (17),Springer,,2014,"['Marcin Wichrowski', 'Ewa Satalecka', 'Alicja Wieczorkowska']","[{'first': 'Marcin', 'last': 'Wichrowski'}, {'first': 'Ewa', 'last': 'Satalecka'}, {'first': 'Alicja', 'last': 'Wieczorkowska'}]","['Randall Shumaker', 'Stephanie J. Lackey']","[{'first': 'Randall', 'last': 'Shumaker'}, {'first': 'Stephanie J.', 'last': 'Lackey'}]",156-166,,,978-3-319-07463-4,,conf/hci/WichrowskiSW14,,,,,Lecture Notes in Computer Science,8526,,,https://doi.org/10.1007/978-3-319-07464-1_15,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,Publication,https://www.bibsonomy.org/bibtex/2789e74335d51497fe9d0dcc08904838e/dblp,['dblp'],789e74335d51497fe9d0dcc08904838e,Towards reactive augmented reality exposure treatment.,dblp,,2019-09-25 00:00:00,2019-09-26 13:10:20,1,http://dblp.uni-trier.de/db/conf/ph/ph2014.html#DunserAOL14,8b1e5b86016299fbb12134f194f2c82d,inproceedings,PervasiveHealth,ICST,,2014,"['Andreas Duenser', 'Daniel Abramovici', 'Mohammad Obaid', 'Martin Lochner']","[{'first': 'Andreas', 'last': 'Duenser'}, {'first': 'Daniel', 'last': 'Abramovici'}, {'first': 'Mohammad', 'last': 'Obaid'}, {'first': 'Martin', 'last': 'Lochner'}]","['Andreas Hein', 'Susanne Boll', 'Friedrich Köhler']","[{'first': 'Andreas', 'last': 'Hein'}, {'first': 'Susanne', 'last': 'Boll'}, {'first': 'Friedrich', 'last': 'Köhler'}]",362-365,,,978-1-63190-011-2,,conf/ph/DunserAOL14,,,,,,,,,http://dl.acm.org/citation.cfm?id=2686974,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,Publication,https://www.bibsonomy.org/bibtex/2268507e266346aa7ae3cf903f1e86c3a/dblp,['dblp'],268507e266346aa7ae3cf903f1e86c3a,An interactive augmented reality coloring book.,dblp,,2016-05-02 00:00:00,2016-05-03 11:46:00,1,http://dblp.uni-trier.de/db/conf/3dui/3dui2012.html#ClarkD12,105ee8348134cbb08c6f49f614a7b356,inproceedings,3DUI,IEEE Computer Society,,2012,"['Adrian J. Clark', 'Andreas Dünser']","[{'first': 'Adrian J.', 'last': 'Clark'}, {'first': 'Andreas', 'last': 'Dünser'}]","['Mark Billinghurst', 'Joseph J. LaViola Jr.', 'Anatole Lécuyer']","[{'first': 'Mark', 'last': 'Billinghurst'}, {'first': 'Joseph J. LaViola', 'last': 'Jr.'}, {'first': 'Anatole', 'last': 'Lécuyer'}]",7-10,,,978-1-4673-1204-2,,conf/3dui/ClarkD12,,,,,,,,,http://doi.ieeecomputersociety.org/10.1109/3DUI.2012.6184168,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,Publication,https://www.bibsonomy.org/bibtex/20e1eab46596e95d201c73ec89fb99da9/dblp,['dblp'],0e1eab46596e95d201c73ec89fb99da9,Augmented Reality Scenarios for Guitar Learning.,dblp,,2015-12-04 00:00:00,2015-12-10 11:50:59,1,http://dblp.uni-trier.de/db/conf/tpcg/tpcg2005.html#Liarokapis05,101bfd1011c291136790d1bf5e861c5b,inproceedings,TPCG,Eurographics Association,,2005,['Fotis Liarokapis'],"[{'first': 'Fotis', 'last': 'Liarokapis'}]","['Louise M. Lever', 'Mary J. McDerby']","[{'first': 'Louise M.', 'last': 'Lever'}, {'first': 'Mary J.', 'last': 'McDerby'}]",163-170,,,3-905673-56-8,,conf/tpcg/Liarokapis05,,,,,,,,,http://dx.doi.org/10.2312/LocalChapterEvents/TPCG/TPCGUK05/163-170,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
